Confirmed,Country/Region,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered
1784.0,France,33.0,2020-03-10 18:53:02,47.0,2.0,,12.0
1695.0,Spain,35.0,2020-03-10 23:53:02,40.0,-4.0,,32.0
1457.0,Germany,2.0,2020-03-10 18:53:02,51.0,9.0,,18.0
1353.0,Mainland China,8.0,2020-03-10 09:13:07,23.3417,113.4244,Guangdong,1274.0
1272.0,Mainland China,22.0,2020-03-08 05:03:02,33.882,113.614,Henan,1247.0
1215.0,Mainland China,1.0,2020-03-10 10:33:02,29.1832,120.0934,Zhejiang,1191.0
1018.0,Mainland China,4.0,2020-03-10 08:33:02,27.6104,111.7088,Hunan,990.0
990.0,Mainland China,6.0,2020-03-08 05:13:06,31.8257,117.2264,Anhui,984.0
935.0,Mainland China,1.0,2020-03-10 01:33:02,27.614,115.7221,Jiangxi,927.0
758.0,Mainland China,6.0,2020-03-10 07:33:03,36.3427,118.1498,Shandong,719.0
696.0,Others,6.0,2020-03-06 01:29:39,35.4437,139.638,Diamond Princess cruise ship,40.0
631.0,Mainland China,0.0,2020-03-10 08:13:08,32.9711,119.455,Jiangsu,627.0
581.0,Japan,10.0,2020-03-10 16:13:16,36.0,138.0,,101.0
576.0,Mainland China,6.0,2020-03-10 23:53:02,30.0572,107.874,Chongqing,547.0
539.0,Mainland China,3.0,2020-03-10 10:13:17,30.6171,102.7103,Sichuan,478.0
491.0,Switzerland,3.0,2020-03-10 23:53:02,46.8182,8.2275,,3.0
481.0,Mainland China,13.0,2020-03-10 00:13:18,47.862,127.7615,Heilongjiang,434.0
429.0,Mainland China,8.0,2020-03-10 01:13:07,40.1824,116.4142,Beijing,320.0
400.0,Norway,0.0,2020-03-10 23:53:02,60.472,8.4689,,1.0
382.0,Netherlands,4.0,2020-03-10 13:53:06,52.1326,5.2913,,0.0
382.0,UK,6.0,2020-03-10 23:53:02,55.0,-3.0,,18.0
355.0,Sweden,0.0,2020-03-10 23:53:02,63.0,16.0,,1.0
344.0,Mainland China,3.0,2020-03-10 06:13:14,31.202,121.4491,Shanghai,319.0
318.0,Mainland China,6.0,2020-03-07 13:03:05,38.0428,114.5149,Hebei,307.0
296.0,Mainland China,1.0,2020-03-07 13:03:05,26.0789,117.9874,Fujian,295.0
267.0,Belgium,0.0,2020-03-10 11:53:03,50.8333,4.0,,1.0
267.0,US,23.0,2020-03-10 22:13:11,47.4009,-121.4905,Washington,1.0
262.0,Denmark,0.0,2020-03-10 17:33:34,56.2639,9.5018,,1.0
252.0,Mainland China,2.0,2020-03-10 00:53:02,23.8298,108.7881,Guangxi,234.0
245.0,Mainland China,1.0,2020-03-10 08:53:02,35.1917,108.8701,Shaanxi,227.0
182.0,Austria,0.0,2020-03-10 16:13:16,47.5162,14.5501,,4.0
174.0,Mainland China,2.0,2020-03-06 03:23:06,24.974,101.487,Yunnan,170.0
173.0,US,0.0,2020-03-10 17:13:27,42.1657,-74.9481,New York,0.0
168.0,Mainland China,6.0,2020-03-08 04:33:02,19.1959,109.7453,Hainan,159.0
160.0,Singapore,0.0,2020-03-10 05:13:07,1.2833,103.8333,,78.0
146.0,Mainland China,2.0,2020-03-10 01:13:07,26.8154,106.8748,Guizhou,129.0
144.0,US,2.0,2020-03-10 19:13:28,36.1162,-119.6816,California,2.0
136.0,Mainland China,3.0,2020-03-10 10:13:25,39.3054,117.323,Tianjin,131.0
133.0,Mainland China,0.0,2020-03-10 23:53:02,37.5777,112.2922,Shanxi,131.0
129.0,Malaysia,0.0,2020-03-10 16:33:13,2.5,112.5,,24.0
125.0,Mainland China,2.0,2020-03-10 14:33:13,36.0611,103.8343,Gansu,88.0
125.0,Mainland China,1.0,2020-03-10 04:13:09,41.2956,122.6085,Liaoning,111.0
120.0,Hong Kong SAR,3.0,2020-03-10 23:53:02,22.3,114.2,Hong Kong,65.0
110.0,Bahrain,0.0,2020-03-10 18:53:02,26.0275,50.55,,22.0
93.0,Mainland China,1.0,2020-03-09 14:33:03,43.6661,126.1923,Jilin,91.0
92.0,US,0.0,2020-03-10 22:13:11,42.2302,-71.5301,Massachusetts,1.0
89.0,Greece,0.0,2020-03-10 10:53:03,39.0742,21.8243,,0.0
76.0,Mainland China,3.0,2020-03-08 05:33:02,41.1129,85.2401,Xinjiang,73.0
75.0,Mainland China,1.0,2020-03-08 05:13:06,44.0935,113.9448,Inner Mongolia,70.0
75.0,Mainland China,0.0,2020-03-06 12:53:03,37.2692,106.1655,Ningxia,71.0
74.0,United Arab Emirates,0.0,2020-03-10 11:13:12,23.4241,53.8478,,12.0
71.0,Iraq,7.0,2020-03-10 05:13:07,33.0,44.0,,3.0
69.0,Iceland,0.0,2020-03-10 12:53:02,64.9631,-19.0208,,1.0
69.0,Kuwait,0.0,2020-03-10 10:13:28,29.5,47.75,,1.0
59.0,Egypt,1.0,2020-03-10 05:13:07,26.0,30.0,,1.0
58.0,Israel,0.0,2020-03-10 12:53:02,31.0,35.0,,4.0
56.0,India,0.0,2020-03-10 10:13:28,21.0,78.0,,4.0
55.0,Australia,2.0,2020-03-10 14:13:14,-33.8688,151.2093,New South Wales,4.0
53.0,Thailand,1.0,2020-03-10 08:53:03,15.87,100.9925,,33.0
51.0,San Marino,2.0,2020-03-10 05:13:07,43.9424,12.4578,,0.0
47.0,Taipei and environs,1.0,2020-03-10 19:13:15,23.7,121.0,Taiwan,17.0
46.0,US,0.0,2020-03-10 02:33:04,35.4437,139.638,Diamond Princess,0.0
41.0,Czech Republic,0.0,2020-03-10 13:33:14,49.8175,15.473,,0.0
41.0,Lebanon,1.0,2020-03-10 10:53:03,33.8547,35.8623,,1.0
41.0,Portugal,0.0,2020-03-10 12:53:02,39.3999,-8.2245,,0.0
40.0,Finland,0.0,2020-03-10 10:13:30,64.0,26.0,,1.0
36.0,Canada,0.0,2020-03-10 17:13:32,51.2538,-85.3232,Ontario,4.0
34.0,Ireland,0.0,2020-03-10 19:13:21,53.1424,-7.6921,,0.0
33.0,Philippines,1.0,2020-03-10 10:13:30,12.8797,121.774,,2.0
32.0,Canada,1.0,2020-03-09 22:43:25,53.7267,-127.6476,British Columbia,4.0
31.0,Brazil,0.0,2020-03-10 16:53:13,-14.235,-51.9253,,0.0
31.0,Slovenia,0.0,2020-03-10 16:13:26,46.1512,14.9955,,0.0
31.0,Viet Nam,0.0,2020-03-10 19:13:21,16.0,108.0,,16.0
27.0,Indonesia,0.0,2020-03-10 12:53:02,-0.7893,113.9213,,2.0
25.0,Romania,0.0,2020-03-10 16:33:13,46.0,25.0,,3.0
25.0,occupied Palestinian territory,0.0,2020-03-10 19:13:21,31.9522,35.2332,,0.0
24.0,Qatar,0.0,2020-03-10 16:13:26,25.3548,51.1839,,0.0
22.0,Poland,0.0,2020-03-10 20:13:07,51.9194,19.1451,,0.0
21.0,US,0.0,2020-03-10 02:33:04,37.6489,-122.6655,Grand Princess,0.0
20.0,Algeria,0.0,2020-03-09 10:13:06,28.0339,1.6596,,0.0
20.0,Saudi Arabia,0.0,2020-03-10 05:13:07,24.0,45.0,,1.0
18.0,Australia,0.0,2020-03-10 13:53:06,-28.0167,153.4,Queensland,8.0
18.0,Australia,0.0,2020-03-10 14:33:13,-37.8136,144.9631,Victoria,7.0
18.0,Mainland China,0.0,2020-02-21 04:43:02,35.7452,95.9956,Qinghai,18.0
18.0,Oman,0.0,2020-03-10 08:33:02,21.0,57.0,,9.0
17.0,Argentina,1.0,2020-03-10 05:13:07,-38.4161,-63.6167,,0.0
17.0,US,0.0,2020-03-10 03:53:03,33.0406,-83.6431,Georgia,0.0
16.0,Pakistan,0.0,2020-03-10 05:13:07,30.3753,69.3451,,1.0
15.0,Ecuador,0.0,2020-03-09 09:03:03,-1.8312,-78.1834,,0.0
15.0,Georgia,0.0,2020-03-09 10:13:06,42.3154,43.3569,,0.0
15.0,US,0.0,2020-03-10 18:33:03,39.0598,-105.3111,Colorado,0.0
15.0,US,2.0,2020-03-10 13:13:14,27.7663,-81.6868,Florida,0.0
15.0,US,1.0,2020-03-10 18:13:16,40.2989,-74.521,New Jersey,0.0
15.0,US,0.0,2020-03-10 19:53:13,44.572,-122.0709,Oregon,0.0
14.0,Croatia,0.0,2020-03-10 16:53:13,45.1667,15.5,,0.0
13.0,Chile,0.0,2020-03-10 05:13:07,-35.6751,-71.543,,0.0
13.0,US,0.0,2020-03-10 04:13:13,31.0545,-97.5635,Texas,0.0
12.0,Estonia,0.0,2020-03-10 11:13:13,58.5953,25.0136,,0.0
12.0,US,0.0,2020-03-10 18:33:03,40.3495,-88.9861,Illinois,2.0
12.0,US,0.0,2020-03-10 18:13:16,40.5908,-77.2098,Pennsylvania,0.0
11.0,Azerbaijan,0.0,2020-03-10 16:13:27,40.1431,47.5769,,0.0
11.0,Peru,0.0,2020-03-10 16:33:13,-9.19,-75.0152,,0.0
10.0,Albania,0.0,2020-03-10 12:53:02,41.1533,20.1683,,0.0
10.0,Macao SAR,0.0,2020-03-10 19:13:20,22.1667,113.55,Macau,10.0
10.0,Russian Federation,0.0,2020-03-10 19:13:21,60.0,90.0,,3.0
9.0,Belarus,0.0,2020-03-10 16:13:27,53.7098,27.9534,,3.0
9.0,Costa Rica,0.0,2020-03-09 09:03:03,9.7489,-83.7534,,0.0
9.0,Hungary,0.0,2020-03-09 09:43:03,47.1625,19.5033,,0.0
8.0,Latvia,0.0,2020-03-10 10:13:41,56.8796,24.6032,,1.0
8.0,US,0.0,2020-03-10 02:33:04,42.0115,-93.2105,Iowa,0.0
8.0,US,0.0,2020-03-10 18:13:16,39.0639,-76.8021,Maryland,0.0
7.0,Australia,0.0,2020-03-06 04:23:08,-34.9285,138.6007,South Australia,2.0
7.0,Canada,0.0,2020-03-09 17:53:24,53.9333,-116.5765,Alberta,0.0
7.0,Mexico,0.0,2020-03-10 05:13:07,23.0,-102.0,,4.0
7.0,North Macedonia,0.0,2020-03-10 10:53:03,41.6086,21.7453,,0.0
7.0,Slovakia,0.0,2020-03-10 05:13:07,48.669,19.699,,0.0
7.0,South Africa,0.0,2020-03-10 05:13:07,-30.5595,22.9375,,0.0
7.0,US,0.0,2020-03-10 02:33:04,35.6301,-79.8064,North Carolina,0.0
7.0,US,0.0,2020-03-10 02:33:04,33.8569,-80.945,South Carolina,0.0
7.0,US,0.0,2020-03-10 19:53:13,35.7478,-86.6923,Tennessee,0.0
7.0,US,0.0,2020-03-10 03:53:03,37.7693,-78.17,Virginia,0.0
6.0,Australia,1.0,2020-03-10 14:33:13,-31.9505,115.8605,Western Australia,0.0
6.0,Maldives,0.0,2020-03-10 05:13:07,3.2028,73.2207,,0.0
6.0,US,0.0,2020-03-10 02:53:04,33.7298,-111.4312,Arizona,1.0
6.0,US,0.0,2020-03-10 17:13:25,39.8494,-86.2583,Indiana,0.0
6.0,US,0.0,2020-03-10 02:33:04,37.6681,-84.6701,Kentucky,0.0
5.0,Afghanistan,0.0,2020-03-10 12:33:02,33.0,65.0,,0.0
5.0,Bosnia and Herzegovina,0.0,2020-03-10 05:13:07,43.9159,17.6791,,0.0
5.0,Dominican Republic,0.0,2020-03-08 17:23:08,18.7357,-70.1627,,0.0
5.0,French Guiana,0.0,2020-03-07 03:23:05,3.9339,-53.1258,,0.0
5.0,Luxembourg,0.0,2020-03-10 05:13:07,49.8144,6.1317,,0.0
5.0,Malta,0.0,2020-03-10 16:33:13,35.9375,14.3754,,0.0
5.0,New Zealand,0.0,2020-03-07 02:03:29,-40.9006,174.886,,0.0
5.0,Serbia,0.0,2020-03-10 18:53:03,44.0165,21.0059,,0.0
5.0,Tunisia,0.0,2020-03-10 05:13:07,33.8869,9.5375,,0.0
5.0,US,0.0,2020-03-10 03:53:03,38.8974,-77.0268,District of Columbia,0.0
4.0,Bulgaria,0.0,2020-03-09 14:43:03,42.7339,25.4858,,0.0
4.0,Canada,0.0,2020-03-10 00:53:03,52.9399,-73.5491,Quebec,0.0
4.0,Senegal,0.0,2020-03-08 20:23:08,14.4974,-14.4524,,1.0
4.0,US,0.0,2020-03-10 02:33:04,38.3135,-117.0554,Nevada,0.0
4.0,US,0.0,2020-03-10 02:33:04,43.4525,-71.5639,New Hampshire,0.0
3.0,Bangladesh,0.0,2020-03-10 06:19:32,23.685,90.3563,,0.0
3.0,Colombia,0.0,2020-03-10 05:33:02,4.5709,-74.2973,,0.0
3.0,Cyprus,0.0,2020-03-10 13:13:13,35.1264,33.4299,,0.0
3.0,Morocco,1.0,2020-03-10 14:13:14,31.7917,-7.0926,,0.0
3.0,Republic of Moldova,0.0,2020-03-10 19:13:21,47.4116,28.3699,,0.0
3.0,US,0.0,2020-03-10 19:53:13,45.6945,-93.9002,Minnesota,0.0
3.0,US,0.0,2020-03-10 03:13:17,41.1254,-98.2681,Nebraska,0.0
3.0,US,0.0,2020-03-10 03:13:17,40.3888,-82.7649,Ohio,0.0
3.0,US,0.0,2020-03-10 03:13:17,41.6809,-71.5118,Rhode Island,0.0
3.0,US,0.0,2020-03-10 17:13:25,44.2685,-89.6165,Wisconsin,1.0
2.0,Australia,0.0,2020-03-08 05:43:04,-41.4545,145.9707,Tasmania,0.0
2.0,Cambodia,0.0,2020-03-08 04:53:03,11.55,104.9167,,1.0
2.0,Cameroon,0.0,2020-03-08 05:23:03,3.848,11.5021,,0.0
2.0,Faroe Islands,0.0,2020-03-08 05:13:07,61.8926,-6.9118,,0.0
2.0,Martinique,0.0,2020-03-07 03:23:05,14.6415,-61.0242,,0.0
2.0,Nigeria,0.0,2020-03-09 09:43:03,9.082,8.6753,,0.0
2.0,Saint Martin,0.0,2020-03-10 05:33:02,18.0708,-63.0501,,0.0
2.0,US,0.0,2020-03-10 03:13:17,41.5978,-72.7554,Connecticut,0.0
2.0,US,0.0,2020-03-10 03:13:17,21.0943,-157.4983,Hawaii,0.0
2.0,US,0.0,2020-03-10 17:13:25,35.5653,-96.9289,Oklahoma,0.0
2.0,US,0.0,2020-03-10 16:53:13,40.15,-111.8624,Utah,0.0
1.0,Andorra,0.0,2020-03-02 20:23:16,42.5063,1.5218,,0.0
1.0,Armenia,0.0,2020-03-01 19:53:02,40.0691,45.0382,,0.0
1.0,Australia,0.0,2020-03-10 14:13:14,-12.4634,130.8456,Northern Territory,0.0
1.0,Bhutan,0.0,2020-03-06 15:43:02,27.5142,90.4336,,0.0
1.0,Brunei,0.0,2020-03-10 06:13:43,4.5353,114.7277,,0.0
1.0,Burkina Faso,0.0,2020-03-10 05:33:02,12.2383,-1.5616,,0.0
1.0,Channel Islands,0.0,2020-03-10 05:33:02,49.3723,-2.3644,,0.0
1.0,Gibraltar,0.0,2020-03-10 08:33:03,36.1408,-5.3536,,1.0
1.0,Holy See,0.0,2020-03-10 19:13:21,41.9029,12.4534,,0.0
1.0,Jordan,0.0,2020-03-03 15:33:02,31.24,36.51,,0.0
1.0,Liechtenstein,0.0,2020-03-04 01:33:07,47.14,9.55,,0.0
1.0,Lithuania,0.0,2020-02-28 16:23:03,55.1694,23.8813,,0.0
1.0,Mainland China,0.0,2020-02-12 06:43:02,31.6927,88.0924,Tibet,1.0
1.0,Monaco,0.0,2020-02-29 00:33:01,43.7333,7.4167,,0.0
1.0,Mongolia,0.0,2020-03-10 06:13:43,46.8625,103.8467,,0.0
1.0,Nepal,0.0,2020-03-10 08:33:03,28.3949,84.124,,1.0
1.0,Panama,0.0,2020-03-10 06:13:43,8.538,-80.7821,,0.0
1.0,Paraguay,0.0,2020-03-08 09:13:16,-23.4425,-58.4438,,0.0
1.0,Saint Barthelemy,0.0,2020-03-09 10:43:06,17.9,-62.8333,,0.0
1.0,Sri Lanka,0.0,2020-03-10 08:33:03,7.8731,80.7718,,1.0
1.0,Togo,0.0,2020-03-07 02:13:09,8.6195,0.8248,,0.0
1.0,US,0.0,2020-03-10 03:13:17,38.5266,-96.7265,Kansas,0.0
1.0,US,0.0,2020-03-10 03:13:17,31.1695,-91.8678,Louisiana,0.0
1.0,US,0.0,2020-03-10 03:13:17,38.4561,-92.2884,Missouri,0.0
1.0,US,0.0,2020-03-10 03:13:17,44.0459,-72.7107,Vermont,0.0
1.0,Ukraine,0.0,2020-03-03 15:33:02,48.3794,31.1656,,0.0
0.0,Australia,0.0,2020-02-29 02:03:10,35.4437,139.638,From Diamond Princess,0.0
0.0,US,0.0,2020-03-10 02:33:04,61.3707,-152.4044,Alaska,0.0
0.0,US,0.0,2020-03-10 02:33:04,34.9697,-92.3731,Arkansas,0.0
0.0,US,0.0,2020-03-10 02:33:04,39.3185,-75.5071,Delaware,0.0
0.0,US,0.0,2020-03-10 02:33:04,44.2405,-114.4788,Idaho,0.0
0.0,US,0.0,2020-03-10 02:33:04,44.6939,-69.3819,Maine,0.0
0.0,US,0.0,2020-03-10 02:33:04,43.3266,-84.5361,Michigan,0.0
0.0,US,0.0,2020-03-10 02:33:04,32.7416,-89.6787,Mississippi,0.0
0.0,US,0.0,2020-03-10 02:33:04,46.9219,-110.4544,Montana,0.0
0.0,US,0.0,2020-03-10 02:33:04,34.8405,-106.2485,New Mexico,0.0
0.0,US,0.0,2020-03-10 02:33:04,47.5289,-99.784,North Dakota,0.0
0.0,US,0.0,2020-03-10 02:33:04,44.2998,-99.4388,South Dakota,0.0
0.0,US,0.0,2020-03-10 02:33:04,38.4912,-80.9545,West Virginia,0.0
0.0,US,0.0,2020-03-10 02:33:04,42.756,-107.3025,Wyoming,0.0
67773.0,China,3046.0,2020-03-11 10:53:02,30.9756,112.2707,Hubei,49134.0
12462.0,Italy,827.0,2020-03-11 21:33:02,43.0,12.0,,1045.0
9000.0,Iran,354.0,2020-03-11 18:52:03,32.0,53.0,,2959.0
7755.0,"Korea, South",60.0,2020-03-11 21:13:18,36.0,128.0,,288.0
2281.0,France,48.0,2020-03-11 22:53:03,46.2276,2.2137,France,12.0
2277.0,Spain,54.0,2020-03-11 20:53:02,40.0,-4.0,,183.0
1908.0,Germany,3.0,2020-03-11 19:13:17,51.0,9.0,,25.0
1356.0,China,8.0,2020-03-11 10:13:06,23.3417,113.4244,Guangdong,1282.0
1273.0,China,22.0,2020-03-11 08:13:09,33.882,113.614,Henan,1249.0
1215.0,China,1.0,2020-03-11 09:33:12,29.1832,120.0934,Zhejiang,1195.0
1018.0,China,4.0,2020-03-11 02:18:14,27.6104,111.7088,Hunan,995.0
990.0,China,6.0,2020-03-11 02:18:14,31.8257,117.2264,Anhui,984.0
935.0,China,1.0,2020-03-11 02:18:14,27.614,115.7221,Jiangxi,932.0
760.0,China,6.0,2020-03-11 11:33:07,36.3427,118.1498,Shandong,726.0
696.0,Cruise Ship,7.0,2020-03-11 22:13:12,35.4437,139.638,Diamond Princess,325.0
652.0,Switzerland,4.0,2020-03-11 20:53:02,46.8182,8.2275,,4.0
639.0,Japan,15.0,2020-03-11 21:33:03,36.0,138.0,,118.0
631.0,China,0.0,2020-03-11 02:18:14,32.9711,119.455,Jiangsu,627.0
598.0,Norway,0.0,2020-03-11 19:33:02,60.472,8.4689,,1.0
576.0,China,6.0,2020-03-11 23:13:05,30.0572,107.874,Chongqing,554.0
539.0,China,3.0,2020-03-11 14:33:03,30.6171,102.7103,Sichuan,488.0
503.0,Netherlands,5.0,2020-03-11 14:13:11,52.1326,5.2913,,0.0
500.0,Sweden,1.0,2020-03-11 19:33:02,63.0,16.0,,1.0
482.0,China,13.0,2020-03-11 11:33:07,47.862,127.7615,Heilongjiang,436.0
456.0,United Kingdom,8.0,2020-03-11 21:33:03,55.3781,-3.436,UK,18.0
442.0,Denmark,0.0,2020-03-11 22:13:13,56.2639,9.5018,Denmark,1.0
435.0,China,8.0,2020-03-11 02:18:14,40.1824,116.4142,Beijing,326.0
366.0,US,29.0,2020-03-11 22:33:03,47.4009,-121.4905,Washington,1.0
344.0,China,3.0,2020-03-11 03:13:07,31.202,121.4491,Shanghai,320.0
318.0,China,6.0,2020-03-11 02:18:14,39.549,116.1306,Hebei,307.0
314.0,Belgium,3.0,2020-03-11 18:52:03,50.8333,4.0,,1.0
296.0,China,1.0,2020-03-11 02:18:14,26.0789,117.9874,Fujian,295.0
262.0,Qatar,0.0,2020-03-11 18:52:03,25.3548,51.1839,,0.0
252.0,China,2.0,2020-03-11 11:33:07,23.8298,108.7881,Guangxi,238.0
246.0,Austria,0.0,2020-03-11 22:33:03,47.5162,14.5501,,4.0
245.0,China,1.0,2020-03-11 09:33:12,35.1917,108.8701,Shaanxi,232.0
220.0,US,0.0,2020-03-11 22:53:03,42.1657,-74.9481,New York,0.0
195.0,Bahrain,0.0,2020-03-11 22:33:03,26.0275,50.55,,35.0
178.0,Singapore,0.0,2020-03-11 13:53:24,1.2833,103.8333,,96.0
177.0,US,3.0,2020-03-11 23:53:03,36.1162,-119.6816,California,2.0
174.0,China,2.0,2020-03-11 02:18:14,24.974,101.487,Yunnan,170.0
168.0,China,6.0,2020-03-11 02:18:14,19.1959,109.7453,Hainan,159.0
149.0,Malaysia,0.0,2020-03-11 11:33:08,2.5,112.5,,26.0
146.0,China,2.0,2020-03-11 02:33:03,26.8154,106.8748,Guizhou,133.0
136.0,China,3.0,2020-03-11 02:18:14,39.3054,117.323,Tianjin,131.0
133.0,China,0.0,2020-03-11 02:18:14,37.5777,112.2922,Shanxi,131.0
127.0,China,2.0,2020-03-11 14:33:03,37.8099,101.0583,Gansu,88.0
126.0,China,3.0,2020-03-11 18:52:03,22.3,114.2,Hong Kong,65.0
125.0,China,1.0,2020-03-11 02:18:14,41.2956,122.6085,Liaoning,111.0
109.0,Israel,0.0,2020-03-11 21:13:18,31.0,35.0,,4.0
99.0,Greece,1.0,2020-03-11 23:53:02,39.0742,21.8243,,0.0
95.0,US,0.0,2020-03-11 22:53:03,42.2302,-71.5301,Massachusetts,1.0
93.0,China,1.0,2020-03-11 02:18:14,43.6661,126.1923,Jilin,91.0
91.0,Czechia,0.0,2020-03-11 22:13:12,49.8175,15.473,,0.0
85.0,Iceland,0.0,2020-03-11 13:53:24,64.9631,-19.0208,,1.0
76.0,China,3.0,2020-03-11 02:18:14,41.1129,85.2401,Xinjiang,73.0
75.0,China,1.0,2020-03-11 03:53:03,44.0935,113.9448,Inner Mongolia,71.0
75.0,China,0.0,2020-03-11 09:33:12,37.2692,106.1655,Ningxia,72.0
74.0,United Arab Emirates,0.0,2020-03-11 20:53:02,23.4241,53.8478,,17.0
72.0,Kuwait,0.0,2020-03-11 09:53:03,29.5,47.75,,2.0
71.0,Iraq,7.0,2020-03-11 22:13:12,33.0,44.0,,15.0
65.0,Australia,2.0,2020-03-11 18:52:04,-33.8688,151.2093,New South Wales,4.0
62.0,India,1.0,2020-03-11 22:13:12,21.0,78.0,,4.0
62.0,San Marino,2.0,2020-03-11 20:53:02,43.9424,12.4578,,0.0
61.0,Lebanon,3.0,2020-03-11 11:53:03,33.8547,35.8623,,1.0
60.0,Egypt,1.0,2020-03-11 22:13:12,26.0,30.0,,27.0
59.0,Finland,0.0,2020-03-11 13:33:10,64.0,26.0,,1.0
59.0,Portugal,0.0,2020-03-11 13:33:11,39.3999,-8.2245,,0.0
59.0,Thailand,1.0,2020-03-11 09:13:10,15.87,100.9925,,34.0
57.0,Slovenia,0.0,2020-03-11 14:13:11,46.1512,14.9955,,0.0
49.0,Philippines,1.0,2020-03-11 10:53:03,12.8797,121.774,,2.0
48.0,Taiwan*,1.0,2020-03-11 20:13:14,23.7,121.0,,17.0
46.0,US,0.0,2020-03-10 02:33:04,35.4437,139.638,Diamond Princess,0.0
45.0,Romania,0.0,2020-03-11 21:13:18,46.0,25.0,,6.0
43.0,Ireland,1.0,2020-03-11 21:33:03,53.1424,-7.6921,,0.0
41.0,Canada,0.0,2020-03-11 18:52:04,51.2538,-85.3232,Ontario,4.0
39.0,Canada,1.0,2020-03-11 02:18:28,53.7267,-127.6476,British Columbia,4.0
38.0,Brazil,0.0,2020-03-11 22:13:12,-14.235,-51.9253,,0.0
38.0,Vietnam,0.0,2020-03-11 20:53:02,16.0,108.0,,16.0
34.0,Indonesia,1.0,2020-03-11 11:14:26,-0.7893,113.9213,,2.0
34.0,US,0.0,2020-03-11 22:53:03,39.0598,-105.3111,Colorado,0.0
31.0,Poland,0.0,2020-03-11 21:13:21,51.9194,19.1451,,0.0
28.0,US,2.0,2020-03-11 03:33:05,27.7663,-81.6868,Florida,0.0
25.0,US,0.0,2020-03-11 22:53:03,40.3495,-88.9861,Illinois,2.0
24.0,Georgia,0.0,2020-03-11 22:13:12,42.3154,43.3569,,0.0
23.0,Chile,0.0,2020-03-11 22:13:12,-35.6751,-71.543,,0.0
23.0,US,0.0,2020-03-11 18:52:03,33.0406,-83.6431,Georgia,0.0
23.0,US,1.0,2020-03-11 18:52:04,40.2989,-74.521,New Jersey,0.0
21.0,Australia,0.0,2020-03-11 18:52:04,-37.8136,144.9631,Victoria,7.0
21.0,Saudi Arabia,0.0,2020-03-11 13:33:11,24.0,45.0,,1.0
21.0,US,0.0,2020-03-10 02:33:04,37.6489,-122.6655,Grand Princess,0.0
21.0,US,0.0,2020-03-11 22:53:03,31.0545,-97.5635,Texas,0.0
20.0,Algeria,0.0,2020-03-09 10:13:06,28.0339,1.6596,,0.0
20.0,Australia,0.0,2020-03-11 18:52:04,-28.0167,153.4,Queensland,8.0
20.0,Russia,0.0,2020-03-11 18:52:03,60.0,90.0,,3.0
19.0,Argentina,1.0,2020-03-11 02:18:16,-38.4161,-63.6167,,0.0
19.0,Canada,0.0,2020-03-11 23:13:07,53.9333,-116.5765,Alberta,0.0
19.0,Croatia,0.0,2020-03-11 22:13:12,45.1667,15.5,,0.0
19.0,Pakistan,0.0,2020-03-11 21:13:23,30.3753,69.3451,,2.0
19.0,US,0.0,2020-03-11 22:53:03,44.572,-122.0709,Oregon,0.0
18.0,China,0.0,2020-03-11 02:18:14,35.7452,95.9956,Qinghai,18.0
18.0,Oman,0.0,2020-03-10 08:33:02,21.0,57.0,,9.0
17.0,Ecuador,0.0,2020-03-11 09:33:12,-1.8312,-78.1834,,0.0
16.0,Estonia,0.0,2020-03-11 22:13:12,58.5953,25.0136,,0.0
16.0,US,0.0,2020-03-11 22:53:03,40.5908,-77.2098,Pennsylvania,0.0
13.0,Costa Rica,0.0,2020-03-11 09:33:12,9.7489,-83.7534,,0.0
13.0,Hungary,0.0,2020-03-11 22:13:12,47.1625,19.5033,,0.0
13.0,South Africa,0.0,2020-03-11 10:33:03,-30.5595,22.9375,,0.0
13.0,US,0.0,2020-03-11 02:53:03,42.0115,-93.2105,Iowa,0.0
12.0,Albania,1.0,2020-03-11 13:33:11,41.1533,20.1683,,0.0
12.0,Serbia,0.0,2020-03-11 09:53:03,44.0165,21.0059,,0.0
11.0,Azerbaijan,0.0,2020-03-11 08:13:09,40.1431,47.5769,,3.0
11.0,Brunei,0.0,2020-03-11 22:13:12,4.5353,114.7277,,0.0
11.0,Peru,0.0,2020-03-10 16:33:13,-9.19,-75.0152,,0.0
11.0,US,0.0,2020-03-11 22:53:03,39.8494,-86.2583,Indiana,0.0
10.0,China,0.0,2020-03-11 18:52:03,22.1667,113.55,Macau,10.0
10.0,Latvia,0.0,2020-03-11 13:53:24,56.8796,24.6032,,1.0
10.0,Slovakia,0.0,2020-03-11 13:33:11,48.669,19.699,,0.0
10.0,US,0.0,2020-03-11 22:53:03,38.8974,-77.0268,District of Columbia,0.0
10.0,US,0.0,2020-03-11 22:53:03,33.8569,-80.945,South Carolina,0.0
9.0,Australia,0.0,2020-03-11 18:52:04,-34.9285,138.6007,South Australia,2.0
9.0,Australia,1.0,2020-03-11 18:52:04,-31.9505,115.8605,Western Australia,0.0
9.0,Belarus,0.0,2020-03-10 16:13:27,53.7098,27.9534,,3.0
9.0,Colombia,0.0,2020-03-11 14:33:04,4.5709,-74.2973,,0.0
